line_id,period,metric,value
2,2020-Q4,quantity_index,106.873000
3,2021-Q1,quantity_index,106.361000
4,2021-Q1,quantity_index,105.506000
5,2021-Q1,quantity_index,113.071000
6,2021-Q1,quantity_index,110.443000
7,2021-Q1,quantity_index,117.305000
8,2021-Q1,quantity_index,110.523000
9,2021-Q1,quantity_index,88.567000
10,2021-Q1,quantity_index,100.484000
11,2021-Q1,quantity_index,106.486000
26,2021-Q1,quantity_index,106.484000
27,2021-Q1,quantity_index,94.408000
28,2021-Q1,quantity_index,109.570000
12,2021-Q1,quantity_index,107.348000
25,2021-Q1,quantity_index,108.209000
14,2021-Q1,quantity_index,107.220000
29,2021-Q1,quantity_index,118.307000
30,2021-Q1,quantity_index,92.017000
31,2021-Q1,quantity_index,85.768000
32,2021-Q1,quantity_index,116.307000
33,2021-Q1,quantity_index,105.400000
15,2021-Q1,quantity_index,105.826000
16,2021-Q1,quantity_index,122.778000
17,2021-Q1,quantity_index,99.022000
18,2021-Q1,quantity_index,103.856000
19,2021-Q1,quantity_index,120.539000
20,2021-Q1,quantity_index,99.751000
21,2021-Q1,quantity_index,106.072000
22,2021-Q1,quantity_index,91.715000
23,2021-Q1,quantity_index,97.283000
24,2021-Q1,quantity_index,113.312000
13,2021-Q1,quantity_index,106.789000
34,2021-Q1,quantity_index,103.427000
36,2021-Q1,quantity_index,99.098000
37,2021-Q1,quantity_index,108.801000
35,2021-Q1,quantity_index,110.613000
38,2021-Q1,quantity_index,118.718000
41,2021-Q1,quantity_index,72.432000
42,2021-Q1,quantity_index,89.609000
43,2021-Q1,quantity_index,104.980000
44,2021-Q1,quantity_index,103.222000
45,2021-Q1,quantity_index,96.293000
46,2021-Q1,quantity_index,90.575000
47,2021-Q1,quantity_index,130.559000
40,2021-Q1,quantity_index,104.754000
48,2021-Q1,quantity_index,148.867000
39,2021-Q1,quantity_index,113.356000
49,2021-Q1,quantity_index,130.695000
50,2021-Q1,quantity_index,150.651000
51,2021-Q1,quantity_index,82.980000
52,2021-Q1,quantity_index,111.425000
53,2021-Q1,quantity_index,173.507000
55,2021-Q1,quantity_index,106.370000
56,2021-Q1,quantity_index,113.093000
57,2021-Q1,quantity_index,93.398000
58,2021-Q1,quantity_index,105.387000
59,2021-Q1,quantity_index,59.557000
60,2021-Q1,quantity_index,109.912000
61,2021-Q1,quantity_index,109.152000
64,2021-Q1,quantity_index,118.457000
66,2021-Q1,quantity_index,121.660000
67,2021-Q1,quantity_index,103.706000
69,2021-Q1,quantity_index,118.243000
68,2021-Q1,quantity_index,147.952000
70,2021-Q1,quantity_index,124.955000
71,2021-Q1,quantity_index,110.405000
72,2021-Q1,quantity_index,111.170000
73,2021-Q1,quantity_index,102.958000
74,2021-Q1,quantity_index,105.399000
75,2021-Q1,quantity_index,95.144000
76,2021-Q1,quantity_index,107.145000
77,2021-Q1,quantity_index,110.969000
78,2021-Q1,quantity_index,106.143000
79,2021-Q1,quantity_index,94.656000
80,2021-Q1,quantity_index,105.336000
81,2021-Q1,quantity_index,82.724000
82,2021-Q1,quantity_index,83.740000
83,2021-Q1,quantity_index,84.203000
84,2021-Q1,quantity_index,83.040000
85,2021-Q1,quantity_index,82.418000
86,2021-Q1,quantity_index,74.850000
87,2021-Q1,quantity_index,85.100000
88,2021-Q1,quantity_index,92.344000
54,2021-Q1,quantity_index,108.579000
1,2021-Q1,quantity_index,107.496000
65,2021-Q1,quantity_index,119.287000
2,2021-Q1,quantity_index,108.544000
3,2021-Q2,quantity_index,105.409000
4,2021-Q2,quantity_index,103.977000
5,2021-Q2,quantity_index,109.006000
6,2021-Q2,quantity_index,105.000000
7,2021-Q2,quantity_index,103.564000
8,2021-Q2,quantity_index,104.788000
9,2021-Q2,quantity_index,109.830000
10,2021-Q2,quantity_index,101.558000
11,2021-Q2,quantity_index,107.363000
26,2021-Q2,quantity_index,99.544000
27,2021-Q2,quantity_index,94.516000
28,2021-Q2,quantity_index,118.578000
12,2021-Q2,quantity_index,108.702000
25,2021-Q2,quantity_index,110.258000
14,2021-Q2,quantity_index,96.194000
29,2021-Q2,quantity_index,114.815000
30,2021-Q2,quantity_index,93.813000
31,2021-Q2,quantity_index,113.913000
32,2021-Q2,quantity_index,119.538000
33,2021-Q2,quantity_index,99.961000
15,2021-Q2,quantity_index,104.481000
16,2021-Q2,quantity_index,114.522000
17,2021-Q2,quantity_index,93.858000
18,2021-Q2,quantity_index,107.366000
19,2021-Q2,quantity_index,123.728000
20,2021-Q2,quantity_index,98.822000
21,2021-Q2,quantity_index,108.006000
22,2021-Q2,quantity_index,103.104000
23,2021-Q2,quantity_index,99.176000
24,2021-Q2,quantity_index,108.826000
13,2021-Q2,quantity_index,107.592000
34,2021-Q2,quantity_index,102.436000
36,2021-Q2,quantity_index,84.404000
37,2021-Q2,quantity_index,112.081000
35,2021-Q2,quantity_index,106.058000
38,2021-Q2,quantity_index,117.189000
41,2021-Q2,quantity_index,89.152000
42,2021-Q2,quantity_index,91.965000
43,2021-Q2,quantity_index,119.222000
44,2021-Q2,quantity_index,106.804000
45,2021-Q2,quantity_index,105.676000
46,2021-Q2,quantity_index,82.024000
47,2021-Q2,quantity_index,121.313000
40,2021-Q2,quantity_index,107.498000
48,2021-Q2,quantity_index,154.128000
39,2021-Q2,quantity_index,111.031000
49,2021-Q2,quantity_index,136.162000
50,2021-Q2,quantity_index,157.855000
51,2021-Q2,quantity_index,90.099000
52,2021-Q2,quantity_index,113.257000
53,2021-Q2,quantity_index,184.354000
55,2021-Q2,quantity_index,108.059000
56,2021-Q2,quantity_index,114.295000
57,2021-Q2,quantity_index,95.653000
58,2021-Q2,quantity_index,104.410000
59,2021-Q2,quantity_index,221.229000
60,2021-Q2,quantity_index,111.983000
61,2021-Q2,quantity_index,111.002000
64,2021-Q2,quantity_index,122.999000
66,2021-Q2,quantity_index,126.592000
67,2021-Q2,quantity_index,101.565000
69,2021-Q2,quantity_index,125.068000
68,2021-Q2,quantity_index,154.545000
70,2021-Q2,quantity_index,130.232000
71,2021-Q2,quantity_index,111.473000
72,2021-Q2,quantity_index,111.970000
73,2021-Q2,quantity_index,106.453000
74,2021-Q2,quantity_index,106.526000
75,2021-Q2,quantity_index,97.621000
76,2021-Q2,quantity_index,108.042000
77,2021-Q2,quantity_index,112.485000
78,2021-Q2,quantity_index,105.863000
79,2021-Q2,quantity_index,95.291000
80,2021-Q2,quantity_index,107.589000
81,2021-Q2,quantity_index,96.670000
82,2021-Q2,quantity_index,89.479000
83,2021-Q2,quantity_index,83.646000
84,2021-Q2,quantity_index,97.167000
85,2021-Q2,quantity_index,99.089000
86,2021-Q2,quantity_index,98.285000
87,2021-Q2,quantity_index,99.533000
88,2021-Q2,quantity_index,96.515000
54,2021-Q2,quantity_index,110.504000
1,2021-Q2,quantity_index,109.325000
65,2021-Q2,quantity_index,123.258000
2,2021-Q2,quantity_index,110.574000
3,2021-Q3,quantity_index,105.884000
4,2021-Q3,quantity_index,104.098000
5,2021-Q3,quantity_index,109.694000
6,2021-Q3,quantity_index,103.566000
7,2021-Q3,quantity_index,98.985000
8,2021-Q3,quantity_index,103.074000
9,2021-Q3,quantity_index,119.322000
10,2021-Q3,quantity_index,104.449000
11,2021-Q3,quantity_index,105.171000
26,2021-Q3,quantity_index,103.993000
27,2021-Q3,quantity_index,92.945000
28,2021-Q3,quantity_index,123.253000
12,2021-Q3,quantity_index,108.464000
25,2021-Q3,quantity_index,111.624000
14,2021-Q3,quantity_index,95.401000
29,2021-Q3,quantity_index,116.154000
30,2021-Q3,quantity_index,92.478000
31,2021-Q3,quantity_index,109.334000
32,2021-Q3,quantity_index,121.491000
33,2021-Q3,quantity_index,98.810000
15,2021-Q3,quantity_index,102.662000
16,2021-Q3,quantity_index,108.231000
17,2021-Q3,quantity_index,94.037000
18,2021-Q3,quantity_index,104.467000
19,2021-Q3,quantity_index,118.293000
20,2021-Q3,quantity_index,97.248000
21,2021-Q3,quantity_index,107.661000
22,2021-Q3,quantity_index,104.924000
23,2021-Q3,quantity_index,101.045000
24,2021-Q3,quantity_index,110.809000
13,2021-Q3,quantity_index,105.982000
34,2021-Q3,quantity_index,99.031000
36,2021-Q3,quantity_index,70.418000
37,2021-Q3,quantity_index,110.160000
35,2021-Q3,quantity_index,101.221000
38,2021-Q3,quantity_index,118.591000
41,2021-Q3,quantity_index,99.652000
42,2021-Q3,quantity_index,89.728000
43,2021-Q3,quantity_index,134.345000
44,2021-Q3,quantity_index,107.329000
45,2021-Q3,quantity_index,123.168000
46,2021-Q3,quantity_index,81.570000
47,2021-Q3,quantity_index,117.973000
40,2021-Q3,quantity_index,110.274000
48,2021-Q3,quantity_index,158.390000
39,2021-Q3,quantity_index,109.293000
49,2021-Q3,quantity_index,139.597000
50,2021-Q3,quantity_index,160.096000
51,2021-Q3,quantity_index,104.217000
52,2021-Q3,quantity_index,113.747000
53,2021-Q3,quantity_index,190.596000
55,2021-Q3,quantity_index,109.031000
56,2021-Q3,quantity_index,114.852000
57,2021-Q3,quantity_index,94.864000
58,2021-Q3,quantity_index,106.328000
59,2021-Q3,quantity_index,267.000000
60,2021-Q3,quantity_index,113.936000
61,2021-Q3,quantity_index,112.848000
64,2021-Q3,quantity_index,126.128000
66,2021-Q3,quantity_index,132.165000
67,2021-Q3,quantity_index,105.469000
69,2021-Q3,quantity_index,130.871000
68,2021-Q3,quantity_index,161.060000
70,2021-Q3,quantity_index,129.596000
71,2021-Q3,quantity_index,115.675000
72,2021-Q3,quantity_index,116.276000
73,2021-Q3,quantity_index,109.657000
74,2021-Q3,quantity_index,107.809000
75,2021-Q3,quantity_index,100.464000
76,2021-Q3,quantity_index,109.058000
77,2021-Q3,quantity_index,113.104000
78,2021-Q3,quantity_index,107.845000
79,2021-Q3,quantity_index,96.580000
80,2021-Q3,quantity_index,106.802000
81,2021-Q3,quantity_index,101.436000
82,2021-Q3,quantity_index,95.471000
83,2021-Q3,quantity_index,92.328000
84,2021-Q3,quantity_index,99.586000
85,2021-Q3,quantity_index,103.453000
86,2021-Q3,quantity_index,104.901000
87,2021-Q3,quantity_index,103.088000
88,2021-Q3,quantity_index,98.433000
54,2021-Q3,quantity_index,112.083000
1,2021-Q3,quantity_index,110.227000
65,2021-Q3,quantity_index,127.603000
2,2021-Q3,quantity_index,111.485000
3,2021-Q4,quantity_index,109.574000
4,2021-Q4,quantity_index,107.911000
5,2021-Q4,quantity_index,111.526000
6,2021-Q4,quantity_index,99.595000
7,2021-Q4,quantity_index,91.243000
8,2021-Q4,quantity_index,105.050000
9,2021-Q4,quantity_index,129.771000
10,2021-Q4,quantity_index,106.097000
11,2021-Q4,quantity_index,102.328000
26,2021-Q4,quantity_index,108.302000
27,2021-Q4,quantity_index,90.102000
28,2021-Q4,quantity_index,126.476000
12,2021-Q4,quantity_index,111.527000
25,2021-Q4,quantity_index,115.243000
14,2021-Q4,quantity_index,94.119000
29,2021-Q4,quantity_index,111.249000
30,2021-Q4,quantity_index,91.950000
31,2021-Q4,quantity_index,109.976000
32,2021-Q4,quantity_index,128.238000
33,2021-Q4,quantity_index,100.192000
15,2021-Q4,quantity_index,106.404000
16,2021-Q4,quantity_index,94.384000
17,2021-Q4,quantity_index,99.213000
18,2021-Q4,quantity_index,110.381000
19,2021-Q4,quantity_index,120.362000
20,2021-Q4,quantity_index,96.846000
21,2021-Q4,quantity_index,120.183000
22,2021-Q4,quantity_index,103.244000
23,2021-Q4,quantity_index,101.548000
24,2021-Q4,quantity_index,117.968000
13,2021-Q4,quantity_index,108.551000
34,2021-Q4,quantity_index,100.607000
36,2021-Q4,quantity_index,67.438000
37,2021-Q4,quantity_index,110.800000
35,2021-Q4,quantity_index,102.409000
38,2021-Q4,quantity_index,114.009000
41,2021-Q4,quantity_index,109.005000
42,2021-Q4,quantity_index,93.223000
43,2021-Q4,quantity_index,144.702000
44,2021-Q4,quantity_index,110.184000
45,2021-Q4,quantity_index,130.421000
46,2021-Q4,quantity_index,80.391000
47,2021-Q4,quantity_index,115.662000
40,2021-Q4,quantity_index,112.671000
48,2021-Q4,quantity_index,156.435000
39,2021-Q4,quantity_index,114.377000
49,2021-Q4,quantity_index,145.455000
50,2021-Q4,quantity_index,163.061000
51,2021-Q4,quantity_index,121.759000
52,2021-Q4,quantity_index,116.222000
53,2021-Q4,quantity_index,201.691000
55,2021-Q4,quantity_index,111.981000
56,2021-Q4,quantity_index,114.226000
57,2021-Q4,quantity_index,102.270000
58,2021-Q4,quantity_index,111.251000
59,2021-Q4,quantity_index,195.801000
60,2021-Q4,quantity_index,116.570000
61,2021-Q4,quantity_index,115.619000
64,2021-Q4,quantity_index,127.223000
66,2021-Q4,quantity_index,135.706000
67,2021-Q4,quantity_index,105.286000
69,2021-Q4,quantity_index,135.374000
68,2021-Q4,quantity_index,165.697000
70,2021-Q4,quantity_index,135.306000
71,2021-Q4,quantity_index,119.977000
72,2021-Q4,quantity_index,120.523000
73,2021-Q4,quantity_index,114.473000
74,2021-Q4,quantity_index,109.483000
75,2021-Q4,quantity_index,101.896000
76,2021-Q4,quantity_index,110.774000
77,2021-Q4,quantity_index,115.770000
78,2021-Q4,quantity_index,108.413000
79,2021-Q4,quantity_index,97.801000
80,2021-Q4,quantity_index,108.364000
81,2021-Q4,quantity_index,101.485000
82,2021-Q4,quantity_index,99.034000
83,2021-Q4,quantity_index,95.195000
84,2021-Q4,quantity_index,104.093000
85,2021-Q4,quantity_index,102.356000
86,2021-Q4,quantity_index,103.929000
87,2021-Q4,quantity_index,101.914000
88,2021-Q4,quantity_index,98.412000
54,2021-Q4,quantity_index,114.836000
1,2021-Q4,quantity_index,112.118000
65,2021-Q4,quantity_index,131.656000
2,2021-Q4,quantity_index,113.630000
3,2022-Q1,quantity_index,107.139000
4,2022-Q1,quantity_index,106.813000
5,2022-Q1,quantity_index,110.518000
6,2022-Q1,quantity_index,91.742000
7,2022-Q1,quantity_index,81.449000
8,2022-Q1,quantity_index,102.674000
9,2022-Q1,quantity_index,136.023000
10,2022-Q1,quantity_index,106.290000
11,2022-Q1,quantity_index,103.853000
26,2022-Q1,quantity_index,109.136000
27,2022-Q1,quantity_index,88.651000
28,2022-Q1,quantity_index,119.161000
12,2022-Q1,quantity_index,109.292000
25,2022-Q1,quantity_index,110.918000
14,2022-Q1,quantity_index,86.993000
29,2022-Q1,quantity_index,111.046000
30,2022-Q1,quantity_index,86.145000
31,2022-Q1,quantity_index,93.410000
32,2022-Q1,quantity_index,125.891000
33,2022-Q1,quantity_index,94.750000
15,2022-Q1,quantity_index,102.671000
16,2022-Q1,quantity_index,108.497000
17,2022-Q1,quantity_index,94.425000
18,2022-Q1,quantity_index,106.722000
19,2022-Q1,quantity_index,119.771000
20,2022-Q1,quantity_index,94.430000
21,2022-Q1,quantity_index,130.102000
22,2022-Q1,quantity_index,102.150000
23,2022-Q1,quantity_index,102.731000
24,2022-Q1,quantity_index,113.602000
13,2022-Q1,quantity_index,108.133000
34,2022-Q1,quantity_index,100.127000
36,2022-Q1,quantity_index,66.415000
37,2022-Q1,quantity_index,107.553000
35,2022-Q1,quantity_index,99.213000
38,2022-Q1,quantity_index,114.282000
41,2022-Q1,quantity_index,106.081000
42,2022-Q1,quantity_index,94.272000
43,2022-Q1,quantity_index,121.059000
44,2022-Q1,quantity_index,101.166000
45,2022-Q1,quantity_index,134.859000
46,2022-Q1,quantity_index,77.845000
47,2022-Q1,quantity_index,118.280000
40,2022-Q1,quantity_index,109.518000
48,2022-Q1,quantity_index,156.336000
39,2022-Q1,quantity_index,109.287000
49,2022-Q1,quantity_index,144.351000
50,2022-Q1,quantity_index,161.996000
51,2022-Q1,quantity_index,115.202000
52,2022-Q1,quantity_index,113.328000
53,2022-Q1,quantity_index,207.096000
55,2022-Q1,quantity_index,110.345000
56,2022-Q1,quantity_index,111.955000
57,2022-Q1,quantity_index,98.750000
58,2022-Q1,quantity_index,113.532000
59,2022-Q1,quantity_index,46.832000
60,2022-Q1,quantity_index,118.314000
61,2022-Q1,quantity_index,117.400000
64,2022-Q1,quantity_index,128.565000
66,2022-Q1,quantity_index,136.633000
67,2022-Q1,quantity_index,106.096000
69,2022-Q1,quantity_index,135.412000
68,2022-Q1,quantity_index,169.630000
70,2022-Q1,quantity_index,136.564000
71,2022-Q1,quantity_index,123.511000
72,2022-Q1,quantity_index,124.446000
73,2022-Q1,quantity_index,114.338000
74,2022-Q1,quantity_index,111.462000
75,2022-Q1,quantity_index,103.841000
76,2022-Q1,quantity_index,112.758000
77,2022-Q1,quantity_index,118.115000
78,2022-Q1,quantity_index,107.703000
79,2022-Q1,quantity_index,101.312000
80,2022-Q1,quantity_index,116.535000
81,2022-Q1,quantity_index,99.807000
82,2022-Q1,quantity_index,100.321000
83,2022-Q1,quantity_index,99.314000
84,2022-Q1,quantity_index,101.592000
85,2022-Q1,quantity_index,99.714000
86,2022-Q1,quantity_index,95.586000
87,2022-Q1,quantity_index,101.357000
88,2022-Q1,quantity_index,100.380000
54,2022-Q1,quantity_index,115.286000
1,2022-Q1,quantity_index,111.833000
65,2022-Q1,quantity_index,133.330000
2,2022-Q1,quantity_index,113.234000
3,2022-Q2,quantity_index,106.668000
4,2022-Q2,quantity_index,105.735000
5,2022-Q2,quantity_index,107.374000
6,2022-Q2,quantity_index,88.499000
7,2022-Q2,quantity_index,78.397000
8,2022-Q2,quantity_index,98.083000
9,2022-Q2,quantity_index,138.224000
10,2022-Q2,quantity_index,105.139000
11,2022-Q2,quantity_index,99.644000
26,2022-Q2,quantity_index,105.881000
27,2022-Q2,quantity_index,85.996000
28,2022-Q2,quantity_index,124.928000
12,2022-Q2,quantity_index,107.796000
25,2022-Q2,quantity_index,107.877000
14,2022-Q2,quantity_index,88.039000
29,2022-Q2,quantity_index,106.685000
30,2022-Q2,quantity_index,81.964000
31,2022-Q2,quantity_index,93.463000
32,2022-Q2,quantity_index,120.779000
33,2022-Q2,quantity_index,93.787000
15,2022-Q2,quantity_index,104.765000
16,2022-Q2,quantity_index,112.091000
17,2022-Q2,quantity_index,92.860000
18,2022-Q2,quantity_index,102.538000
19,2022-Q2,quantity_index,118.807000
20,2022-Q2,quantity_index,91.952000
21,2022-Q2,quantity_index,139.436000
22,2022-Q2,quantity_index,100.713000
23,2022-Q2,quantity_index,100.169000
24,2022-Q2,quantity_index,112.611000
13,2022-Q2,quantity_index,108.032000
34,2022-Q2,quantity_index,98.593000
36,2022-Q2,quantity_index,67.539000
37,2022-Q2,quantity_index,102.957000
35,2022-Q2,quantity_index,100.746000
38,2022-Q2,quantity_index,105.888000
41,2022-Q2,quantity_index,112.106000
42,2022-Q2,quantity_index,94.086000
43,2022-Q2,quantity_index,114.603000
44,2022-Q2,quantity_index,94.276000
45,2022-Q2,quantity_index,138.793000
46,2022-Q2,quantity_index,82.683000
47,2022-Q2,quantity_index,119.848000
40,2022-Q2,quantity_index,108.880000
48,2022-Q2,quantity_index,156.806000
39,2022-Q2,quantity_index,114.894000
49,2022-Q2,quantity_index,146.716000
50,2022-Q2,quantity_index,166.910000
51,2022-Q2,quantity_index,121.797000
52,2022-Q2,quantity_index,112.299000
53,2022-Q2,quantity_index,212.029000
55,2022-Q2,quantity_index,109.726000
56,2022-Q2,quantity_index,108.464000
57,2022-Q2,quantity_index,104.206000
58,2022-Q2,quantity_index,115.187000
59,2022-Q2,quantity_index,15.166000
60,2022-Q2,quantity_index,119.333000
61,2022-Q2,quantity_index,118.566000
64,2022-Q2,quantity_index,127.997000
66,2022-Q2,quantity_index,137.808000
67,2022-Q2,quantity_index,105.923000
69,2022-Q2,quantity_index,136.897000
68,2022-Q2,quantity_index,171.343000
70,2022-Q2,quantity_index,141.864000
71,2022-Q2,quantity_index,123.259000
72,2022-Q2,quantity_index,124.074000
73,2022-Q2,quantity_index,115.254000
74,2022-Q2,quantity_index,112.305000
75,2022-Q2,quantity_index,105.578000
76,2022-Q2,quantity_index,113.448000
77,2022-Q2,quantity_index,118.525000
78,2022-Q2,quantity_index,107.861000
79,2022-Q2,quantity_index,103.627000
80,2022-Q2,quantity_index,118.719000
81,2022-Q2,quantity_index,104.332000
82,2022-Q2,quantity_index,107.286000
83,2022-Q2,quantity_index,106.921000
84,2022-Q2,quantity_index,107.707000
85,2022-Q2,quantity_index,103.466000
86,2022-Q2,quantity_index,100.247000
87,2022-Q2,quantity_index,104.754000
88,2022-Q2,quantity_index,101.217000
54,2022-Q2,quantity_index,115.679000
1,2022-Q2,quantity_index,112.008000
65,2022-Q2,quantity_index,134.691000
2,2022-Q2,quantity_index,113.388000
3,2022-Q3,quantity_index,107.217000
4,2022-Q3,quantity_index,105.445000
5,2022-Q3,quantity_index,110.129000
6,2022-Q3,quantity_index,94.604000
7,2022-Q3,quantity_index,84.996000
8,2022-Q3,quantity_index,98.198000
9,2022-Q3,quantity_index,150.241000
10,2022-Q3,quantity_index,102.052000
11,2022-Q3,quantity_index,95.923000
26,2022-Q3,quantity_index,106.410000
27,2022-Q3,quantity_index,83.165000
28,2022-Q3,quantity_index,124.918000
12,2022-Q3,quantity_index,107.512000
25,2022-Q3,quantity_index,108.570000
14,2022-Q3,quantity_index,97.272000
29,2022-Q3,quantity_index,99.179000
30,2022-Q3,quantity_index,81.264000
31,2022-Q3,quantity_index,102.787000
32,2022-Q3,quantity_index,119.761000
33,2022-Q3,quantity_index,87.592000
15,2022-Q3,quantity_index,98.740000
16,2022-Q3,quantity_index,120.467000
17,2022-Q3,quantity_index,89.731000
18,2022-Q3,quantity_index,100.326000
19,2022-Q3,quantity_index,116.493000
