line_id,year,quarter,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,period,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
29,2019,2,365.7,26.58666666666667,1088.2566666666667,2019-Q2,0.0010036496350365187,0.012825396825396851,0.0030631682438246877
29,2019,3,365.3,26.709999999999997,1087.0933333333335,2019-Q3,-0.0010937927262782976,0.004638916750250521,-0.0010689880144695296
29,2019,4,364.3666666666666,27.133333333333336,1091.67,2019-Q4,-0.002554977643945744,0.015849244976912757,0.004210003434234277
29,2020,1,362.73333333333335,27.743333333333336,1137.49,2020-Q1,-0.00448266398316699,0.022481572481572565,0.04197239092399707
29,2020,2,352.7,27.959999999999997,1120.2733333333333,2020-Q2,-0.027660356552104415,0.007809684008169837,-0.01513566419631529
29,2020,3,352.43333333333334,28.166666666666668,1132.3733333333332,2020-Q3,-0.000756072204895486,0.007391511683357388,0.010800935485982599
29,2020,4,350.73333333333335,28.396666666666665,1170.8733333333332,2020-Q4,-0.00482360730161735,0.008165680473372738,0.033999387716654006
29,2021,1,350.4666666666667,28.213333333333335,1177.3966666666668,2021-Q1,-0.0007603117278083271,-0.00645615682591838,0.005571339911519146
29,2021,2,346.5333333333333,28.546666666666667,1221.7266666666667,2021-Q2,-0.011223131063344272,0.011814744801512234,0.03765086249607186
29,2021,3,348.73333333333335,29.189999999999998,1257.1133333333335,2021-Q3,0.006348595613697716,0.02253619803829987,0.028964471049170992
29,2021,4,352.9666666666667,29.406666666666666,1253.7,2021-Q4,0.012139170330720761,0.007422633321914063,-0.0027152152815710373
29,2022,1,359.3666666666666,29.91333333333333,1274.3066666666666,2022-Q1,0.01813202379828094,0.017229653139877454,0.016436680758288746
29,2022,2,364.0,29.55666666666667,1250.25,2022-Q2,0.012893052592523935,-0.011923334076220038,-0.018878239670199748
29,2022,3,364.1666666666667,28.983333333333334,1210.5766666666666,2022-Q3,0.00045787545787545625,-0.01939776700124063,-0.031732320202626174
29,2022,4,364.40000000000003,28.913333333333338,1184.47,2022-Q4,0.0006407322654462533,-0.0024151811385852984,-0.021565479812651223
29,2023,1,361.9666666666667,29.433333333333334,1204.7633333333333,2023-Q1,-0.006677643615075057,0.017984782107447472,0.01713283859729109
29,2023,2,358.4666666666667,29.703333333333333,1195.0233333333333,2023-Q2,-0.0096693986554931,0.009173272933182375,-0.008084575393784155
29,2023,3,356.5,31.040000000000003,1241.6000000000001,2023-Q3,-0.005486330667658579,0.04500056110425321,0.03897552906916757
29,2023,4,357.0333333333333,30.883333333333336,1246.6566666666668,2023-Q4,0.0014960261804579655,-0.005047250859106511,0.004072701890034391
29,2024,1,355.6333333333334,30.813333333333333,1237.6733333333334,2024-Q1,-0.003921202502100374,-0.002266594711279102,-0.007205940154600188
29,2024,2,352.9666666666667,30.99,1267.4933333333333,2024-Q2,-0.007498359733808302,0.005733448723496348,0.02409359497120933
29,2024,3,354.93333333333334,31.169999999999998,1293.5833333333333,2024-Q3,0.005571819813013468,0.0058083252662148865,0.020583934695251438
29,2024,4,354.1333333333334,31.606666666666666,1315.8933333333334,2024-Q4,-0.002253944402704655,0.014009196877339258,0.017246666237196617
29,2025,1,354.56666666666666,32.01,1330.51,2025-Q1,0.0012236445783131433,0.012761020881670415,0.011107789891784403
29,2025,2,354.9333333333334,32.82,1358.7566666666667,2025-Q2,0.0010341261633921572,0.025304592314901564,0.021229954428502396
29,2025,3,355.73333333333335,32.806666666666665,1357.09,2025-Q3,0.002253944402704544,-0.0004062563477554848,-0.0012266115836292446
29,2025,4,354.6666666666667,32.92333333333334,1354.16,2025-Q4,-0.0029985007496251548,0.0035561877667142916,-0.0021590314570145708
29,2026,1,355.8333333333333,33.68666666666667,1391.2633333333333,2026-Q1,0.0032894736842103978,0.023185177685531855,0.027399519505326708
29,2026,2,356.5,33.8,1401.0,2026-Q2,0.0018735362997659433,0.003364338017019408,0.00699843547471235
30,2019,1,427.6666666666667,23.14,883.1733333333333,2019-Q1,,,
30,2019,2,425.6666666666667,23.226666666666663,883.3833333333333,2019-Q2,-0.004676539360872978,0.003745318352059712,0.00023777891844556365
30,2019,3,425.2,23.30333333333333,881.6266666666667,2019-Q3,-0.0010963194988254932,0.0033008036739381463,-0.001988566684904658
30,2019,4,421.93333333333334,23.62,889.6633333333333,2019-Q4,-0.007682659140796466,0.01358890001430435,0.00911572547714834
30,2020,1,418.1333333333334,24.153333333333336,912.18,2020-Q1,-0.00900616211091787,0.02257973468811758,0.0253091993600576
30,2020,2,355.09999999999997,25.576666666666668,893.4233333333333,2020-Q2,-0.1507493622448981,0.05892906431134404,-0.02056246208716117
30,2020,3,362.8666666666666,25.576666666666668,935.2599999999999,2020-Q3,0.02187177320942446,0.0,0.04682737186925179
30,2020,4,365.0333333333333,25.686666666666667,957.2433333333333,2020-Q4,0.005970971890501664,0.004300794995438562,0.02350505028904637
30,2021,1,364.26666666666665,26.063333333333333,960.8966666666666,2021-Q1,-0.002100264815998454,0.014663898261095154,0.0038165147837714297
30,2021,2,366.0333333333333,25.573333333333334,958.9966666666666,2021-Q2,0.0048499267935577794,-0.018800358102059045,-0.0019773197950526678
